weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source
WX000746,REG009,2026-06-26,21.7,31.5,7.7,86.6,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000747,REG009,2026-06-27,21.0,30.9,2.2,76.6,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000748,REG009,2026-06-28,18.5,30.9,4.9,79.2,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000749,REG009,2026-06-29,21.5,29.1,16.0,83.0,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000750,REG009,2026-06-30,18.8,31.2,14.6,86.3,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000751,REG009,2026-07-01,20.2,31.2,4.4,80.7,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000752,REG009,2026-07-02,20.1,33.4,5.3,92.9,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000753,REG009,2026-07-03,18.6,32.0,10.2,87.2,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000754,REG009,2026-07-04,18.9,33.0,24.7,78.2,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000755,REG009,2026-07-05,16.8,31.2,6.8,83.2,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000756,REG009,2026-07-06,18.3,34.8,3.0,72.9,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000757,REG009,2026-07-07,17.3,29.2,7.1,80.4,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000758,REG009,2026-07-08,18.8,30.2,3.6,81.0,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000759,REG009,2026-07-09,20.1,32.9,0.4,76.5,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000760,REG009,2026-07-10,18.2,29.6,9.2,78.7,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000761,REG009,2026-07-11,19.7,32.8,5.1,79.0,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000762,REG009,2026-07-12,17.9,32.4,11.8,90.2,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000763,REG009,2026-07-13,19.0,31.2,3.8,77.1,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000764,REG009,2026-07-14,20.3,33.8,0.7,79.4,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000765,REG009,2026-07-15,20.0,30.8,5.1,77.1,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000766,REG009,2026-07-16,18.2,30.8,14.2,76.9,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000767,REG009,2026-07-17,19.0,32.6,5.8,72.5,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000768,REG009,2026-07-18,19.5,30.5,13.9,78.8,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000769,REG009,2026-07-19,19.5,30.9,9.2,92.2,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000770,REG009,2026-07-20,21.0,32.1,14.3,79.0,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000771,REG009,2026-07-21,20.4,30.3,5.1,80.7,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000772,REG009,2026-07-22,19.0,32.2,8.3,71.6,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000773,REG009,2026-07-23,19.8,30.9,11.9,79.6,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000774,REG009,2026-07-24,18.2,31.1,4.6,79.0,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000775,REG009,2026-07-25,17.7,29.8,18.8,91.6,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000776,REG009,2026-07-26,21.9,30.0,8.5,85.4,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000777,REG009,2026-07-27,19.7,31.1,10.8,82.6,3.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000778,REG009,2026-07-28,19.6,32.2,8.4,79.1,14.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000779,REG009,2026-07-29,20.4,32.5,7.5,84.5,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000780,REG009,2026-07-30,20.3,32.6,3.1,78.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000781,REG009,2026-07-31,19.4,30.8,0.9,80.2,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000782,REG009,2026-08-01,18.4,30.8,5.9,80.1,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000783,REG009,2026-08-02,19.2,29.2,9.6,76.2,14.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000784,REG009,2026-08-03,19.2,29.8,9.6,78.6,15.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000785,REG009,2026-08-04,19.5,32.3,17.4,70.0,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000786,REG009,2026-08-05,20.2,28.5,0.4,77.7,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000787,REG009,2026-08-06,20.7,29.8,1.7,88.3,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000788,REG009,2026-08-07,19.2,27.3,36.5,80.4,13.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000789,REG009,2026-08-08,19.9,31.4,9.3,74.5,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000790,REG009,2026-08-09,19.6,32.3,4.1,67.5,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000791,REG009,2026-08-10,19.6,33.0,12.5,91.6,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000792,REG009,2026-08-11,17.8,31.5,15.8,82.2,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000793,REG009,2026-08-12,20.4,30.8,4.4,83.2,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000794,REG009,2026-08-13,19.5,33.5,0.8,79.3,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000795,REG009,2026-08-14,20.4,33.8,3.9,76.7,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000796,REG009,2026-08-15,18.6,30.1,3.5,76.6,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000797,REG009,2026-08-16,19.2,33.0,4.9,78.5,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000798,REG009,2026-08-17,19.4,31.7,6.0,82.5,14.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000799,REG009,2026-08-18,21.4,29.8,2.0,87.8,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000800,REG009,2026-08-19,19.0,33.6,5.5,75.0,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000801,REG009,2026-08-20,19.8,34.7,13.0,79.1,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000802,REG009,2026-08-21,20.3,32.2,6.9,88.5,2.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000803,REG009,2026-08-22,19.9,27.9,7.3,81.0,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000804,REG009,2026-08-23,19.6,30.9,2.3,81.4,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000805,REG009,2026-08-24,20.5,31.8,9.0,79.2,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000806,REG009,2026-08-25,20.9,29.5,20.7,70.8,3.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000807,REG009,2026-08-26,18.6,31.8,13.4,79.8,13.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000808,REG009,2026-08-27,15.5,32.2,1.4,71.7,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000809,REG009,2026-08-28,20.3,34.1,2.7,80.7,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000810,REG009,2026-08-29,17.6,31.0,6.5,74.5,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000811,REG010,2026-06-01,17.7,31.4,6.3,84.6,11.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000812,REG010,2026-06-02,21.3,33.0,1.8,78.2,14.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000813,REG010,2026-06-03,19.3,28.5,7.2,73.0,6.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000814,REG010,2026-06-04,19.8,33.7,11.8,78.9,12.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000815,REG010,2026-06-05,17.6,30.5,5.7,80.8,10.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000816,REG010,2026-06-06,20.8,28.5,0.9,82.4,11.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000817,REG010,2026-06-07,17.5,28.6,26.1,88.8,8.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000818,REG010,2026-06-08,21.5,30.2,3.7,82.3,6.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000819,REG010,2026-06-09,20.2,30.6,8.6,85.5,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000820,REG010,2026-06-10,16.8,32.5,1.7,80.3,10.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000821,REG010,2026-06-11,21.1,32.6,9.1,80.5,12.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000822,REG010,2026-06-12,21.5,31.3,6.3,83.8,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000823,REG010,2026-06-13,17.9,35.5,6.0,75.7,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000824,REG010,2026-06-14,20.5,33.4,3.3,85.2,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000825,REG010,2026-06-15,19.1,32.6,31.2,97.3,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000826,REG010,2026-06-16,21.6,34.5,7.7,70.3,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000827,REG010,2026-06-17,20.0,34.9,2.2,83.1,15.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000828,REG010,2026-06-18,19.6,31.4,4.3,77.0,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000829,REG010,2026-06-19,21.3,32.4,12.4,80.4,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000830,REG010,2026-06-20,20.6,28.4,17.9,77.2,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000831,REG010,2026-06-21,18.1,34.4,2.1,75.7,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000832,REG010,2026-06-22,18.2,31.8,4.5,76.5,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000833,REG010,2026-06-23,20.4,31.9,5.4,88.9,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000834,REG010,2026-06-24,17.4,34.8,8.0,83.6,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000835,REG010,2026-06-25,21.4,36.0,11.2,87.2,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000836,REG010,2026-06-26,22.0,33.0,8.5,84.8,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000837,REG010,2026-06-27,19.9,30.2,7.0,79.3,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000838,REG010,2026-06-28,20.4,32.6,12.8,80.7,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000839,REG010,2026-06-29,21.1,31.2,7.3,83.6,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000840,REG010,2026-06-30,18.6,31.8,16.7,81.5,20.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000841,REG010,2026-07-01,16.7,27.9,10.7,80.4,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000842,REG010,2026-07-02,19.9,32.4,12.4,80.3,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000843,REG010,2026-07-03,20.9,30.7,11.4,77.4,6.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000844,REG010,2026-07-04,18.2,30.5,4.5,73.4,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000845,REG010,2026-07-05,17.1,30.3,7.5,86.4,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000846,REG010,2026-07-06,20.3,31.2,19.9,75.3,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000847,REG010,2026-07-07,19.9,30.7,6.2,84.4,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000848,REG010,2026-07-08,19.1,34.1,2.4,79.0,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000849,REG010,2026-07-09,18.8,30.8,4.1,84.8,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000850,REG010,2026-07-10,19.7,31.9,8.2,84.4,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000851,REG010,2026-07-11,20.1,30.4,6.4,78.9,14.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000852,REG010,2026-07-12,19.0,34.6,0.6,66.9,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000853,REG010,2026-07-13,18.9,31.1,2.8,83.0,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000854,REG010,2026-07-14,18.5,34.6,3.9,89.3,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000855,REG010,2026-07-15,20.5,30.7,18.4,76.6,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000856,REG010,2026-07-16,19.3,30.3,7.1,77.2,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000857,REG010,2026-07-17,17.1,30.3,9.1,78.2,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000858,REG010,2026-07-18,18.7,32.8,2.9,71.9,15.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000859,REG010,2026-07-19,19.5,32.4,11.0,68.1,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000860,REG010,2026-07-20,20.9,32.9,15.0,73.4,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000861,REG010,2026-07-21,20.3,35.7,5.7,77.6,12.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000862,REG010,2026-07-22,18.9,30.2,1.9,80.0,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000863,REG010,2026-07-23,20.7,32.0,2.8,86.3,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000864,REG010,2026-07-24,19.2,30.4,1.6,84.9,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000865,REG010,2026-07-25,20.7,31.6,5.0,75.4,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000866,REG010,2026-07-26,18.6,29.7,8.7,85.3,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000867,REG010,2026-07-27,20.1,31.4,10.4,80.3,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000868,REG010,2026-07-28,20.0,30.8,6.1,75.7,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000869,REG010,2026-07-29,20.7,32.6,8.8,90.5,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000870,REG010,2026-07-30,19.4,30.6,17.7,77.7,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000871,REG010,2026-07-31,19.4,30.5,6.0,82.7,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000872,REG010,2026-08-01,19.3,30.8,10.9,69.2,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000873,REG010,2026-08-02,22.1,31.9,1.7,82.2,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000874,REG010,2026-08-03,20.1,29.9,1.1,82.9,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000875,REG010,2026-08-04,17.7,32.8,8.1,77.6,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000876,REG010,2026-08-05,19.3,31.2,7.2,82.3,13.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000877,REG010,2026-08-06,19.4,31.2,3.6,79.8,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000878,REG010,2026-08-07,20.0,32.2,19.2,78.9,15.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000879,REG010,2026-08-08,20.8,29.5,1.7,81.2,12.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000880,REG010,2026-08-09,20.4,32.7,11.4,81.7,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000881,REG010,2026-08-10,17.6,32.8,11.2,80.1,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000882,REG010,2026-08-11,20.1,30.4,3.1,79.7,4.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000883,REG010,2026-08-12,21.1,31.7,4.0,78.3,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000884,REG010,2026-08-13,19.8,32.8,8.1,84.4,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000885,REG010,2026-08-14,20.4,34.5,5.6,78.6,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000886,REG010,2026-08-15,20.6,32.8,13.8,77.8,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000887,REG010,2026-08-16,19.7,32.6,9.0,75.9,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000888,REG010,2026-08-17,17.9,30.0,13.2,82.2,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000889,REG010,2026-08-18,18.6,28.5,3.4,74.2,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000890,REG010,2026-08-19,21.9,29.3,3.2,74.3,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000891,REG010,2026-08-20,22.1,31.8,5.9,77.9,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000892,REG010,2026-08-21,21.8,33.4,12.8,84.5,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000893,REG010,2026-08-22,22.9,31.3,11.7,81.2,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000894,REG010,2026-08-23,22.1,35.0,6.9,78.4,16.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000895,REG010,2026-08-24,18.0,30.6,13.0,80.8,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000896,REG010,2026-08-25,20.2,33.8,5.4,77.1,6.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000897,REG010,2026-08-26,20.5,33.7,5.7,72.6,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000898,REG010,2026-08-27,20.8,32.0,22.8,78.5,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000899,REG010,2026-08-28,20.5,32.3,8.3,78.3,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000900,REG010,2026-08-29,18.8,32.6,4.7,72.0,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000901,REG011,2026-06-01,22.6,33.8,16.8,70.2,11.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000902,REG011,2026-06-02,21.7,31.7,13.4,76.5,13.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000903,REG011,2026-06-03,18.1,35.2,9.2,79.2,12.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000904,REG011,2026-06-04,20.6,31.4,2.7,91.7,8.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000905,REG011,2026-06-05,20.0,34.1,9.0,87.3,8.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000906,REG011,2026-06-06,20.6,36.2,2.1,82.1,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000907,REG011,2026-06-07,20.3,33.4,2.8,84.1,6.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000908,REG011,2026-06-08,20.1,31.9,10.7,79.6,8.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000909,REG011,2026-06-09,19.7,33.0,5.8,78.2,15.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000910,REG011,2026-06-10,18.2,31.5,8.0,73.6,8.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000911,REG011,2026-06-11,18.7,34.3,17.1,84.5,11.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000912,REG011,2026-06-12,21.9,32.0,6.3,80.0,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000913,REG011,2026-06-13,20.9,32.2,1.4,82.1,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000914,REG011,2026-06-14,19.0,31.7,3.9,77.9,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000915,REG011,2026-06-15,22.1,30.5,4.5,76.4,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000916,REG011,2026-06-16,19.1,35.2,9.0,79.6,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000917,REG011,2026-06-17,20.1,34.3,8.0,76.3,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000918,REG011,2026-06-18,20.3,33.1,13.7,83.7,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000919,REG011,2026-06-19,20.8,31.1,1.8,80.6,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000920,REG011,2026-06-20,20.7,33.7,6.2,75.3,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000921,REG011,2026-06-21,19.9,32.7,8.2,75.0,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000922,REG011,2026-06-22,20.8,32.5,2.4,89.7,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000923,REG011,2026-06-23,19.1,33.1,18.9,72.9,13.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000924,REG011,2026-06-24,23.1,33.2,7.1,80.9,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000925,REG011,2026-06-25,21.3,31.8,14.0,79.5,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000926,REG011,2026-06-26,21.7,30.9,15.6,89.0,16.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000927,REG011,2026-06-27,21.3,30.7,0.2,79.3,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000928,REG011,2026-06-28,20.7,35.4,6.3,73.2,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000929,REG011,2026-06-29,20.7,32.4,5.3,83.1,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000930,REG011,2026-06-30,21.6,32.0,4.4,79.4,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000931,REG011,2026-07-01,18.3,36.3,16.9,76.1,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000932,REG011,2026-07-02,17.0,29.0,10.0,78.3,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000933,REG011,2026-07-03,21.2,36.3,4.7,84.7,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000934,REG011,2026-07-04,22.6,32.5,11.6,80.8,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000935,REG011,2026-07-05,21.6,30.2,8.2,79.8,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000936,REG011,2026-07-06,19.0,29.1,11.3,80.0,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000937,REG011,2026-07-07,21.8,36.3,15.6,77.5,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000938,REG011,2026-07-08,21.4,32.6,5.4,78.1,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000939,REG011,2026-07-09,18.9,32.8,5.0,83.1,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000940,REG011,2026-07-10,21.8,33.0,6.3,84.8,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000941,REG011,2026-07-11,20.4,30.1,13.4,75.2,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000942,REG011,2026-07-12,23.7,32.6,8.4,71.4,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000943,REG011,2026-07-13,19.4,34.3,3.9,82.7,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000944,REG011,2026-07-14,21.3,33.9,3.5,87.1,13.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000945,REG011,2026-07-15,19.6,31.7,14.7,78.9,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000946,REG011,2026-07-16,20.6,32.5,4.8,78.1,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000947,REG011,2026-07-17,18.4,31.2,5.5,74.8,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000948,REG011,2026-07-18,22.1,31.5,15.2,78.1,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000949,REG011,2026-07-19,20.5,32.0,20.6,76.4,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000950,REG011,2026-07-20,20.5,30.3,7.5,83.6,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000951,REG011,2026-07-21,19.6,31.7,5.3,80.2,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000952,REG011,2026-07-22,20.5,32.4,8.4,75.3,6.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000953,REG011,2026-07-23,19.5,33.6,12.1,76.2,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000954,REG011,2026-07-24,19.3,32.2,9.1,74.7,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000955,REG011,2026-07-25,20.0,27.8,3.4,84.7,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000956,REG011,2026-07-26,21.2,29.5,8.6,70.6,3.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000957,REG011,2026-07-27,21.1,35.2,5.8,78.9,16.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000958,REG011,2026-07-28,18.7,32.2,33.5,81.1,15.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000959,REG011,2026-07-29,21.4,31.2,10.0,77.8,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
